Numero de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
299;ETD;25/03/2017 00:00;80;+47.958419;+7.308257
300;ETD;07/11/2016 00:00;90;+46.085752;+6.088236
301;ETD;24/05/2017 00:00;80;+48.434486;-2.817417
302;ETD;15/11/2019 00:00;90;+45.097643;+0.482946
303;ETD;27/03/2017 00:00;80;+48.790311;+2.070456
304;ETD;06/02/2017 00:00;80;+43.740074;-1.035058
305;ETD;15/05/2017 00:00;90;+43.721155;-1.12237
306;ETD;31/10/2016 00:00;90;+46.049706;+6.080695
307;ETD;24/03/2017 00:00;90;+47.773536;+7.362936
308;ETD;25/03/2017 00:00;80;+47.95778;+7.30806
309;ETD;08/06/2017 00:00;80;+48.610522;-3.276339
310;ETD;20/12/2016 00:00;80;+48.853662;+1.179271
311;ETD;20/02/2017 00:00;80;+48.86851;+1.17674
312;ETD;01/12/2021 20:00;80;+50.96761;+2.39794
313;ETD;09/12/2016 00:00;90;+43.138451;+6.040699
314;ETD;07/08/2017 00:00;90;+47.086;+5.4204
315;ETD;31/10/2016 00:00;90;+46.0038;+4.73286
316;ETD;15/12/2016 00:00;80;+48.038988;-4.076303
317;ETD;18/11/2016 00:00;80;+48.518535;-4.045053
318;ETD;16/02/2017 00:00;80;+43.434178;-1.48914
319;ETD;12/09/2016 00:00;90;+45.616445;+5.896973
320;ETD;21/11/2016 00:00;80;+46.972338;-0.807677
321;ETD;13/03/2017 00:00;80;+48.341;+6.3139
322;ETD;04/12/2017 00:00;80;+47.905;-1.6849
323;ETD;08/11/2016 00:00;90;+47.116119;-0.826199
324;ETD;05/12/2016 00:00;80;+49.30515;+2.45288
325;ETD;08/06/2017 00:00;80;+48.548;-3.4115
326;ETD;18/05/2017 00:00;80;+48.416;-2.308
327;ETD;08/06/2017 00:00;80;+48.51575;-2.03866
328;ETD;21/11/2016 00:00;80;+49.138;+1.182
329;ETD;16/02/2017 00:00;80;+43.857986;-0.722169
330;ETD;16/02/2017 00:00;80;+43.85137;-0.738436
331;ETD;17/10/2016 00:00;80;+47.671;-2.9395
332;ETD;03/08/2017 00:00;80;+48.509;+0.3452
333;ETD;24/10/2017 00:00;80;+44.883648;-0.333458
334;ETD;05/12/2016 00:00;80;+47.156;-1.3227
335;ETD;17/04/2017 00:00;90;+48.832194;+2.154142
336;ETD;14/11/2016 00:00;90;+49.534;+4.4246
337;ETD;01/12/2016 00:00;90;+48.656155;+4.17437
338;ETD;17/10/2016 00:00;70;+48.423793;+2.140934
339;ETD;26/06/2017 00:00;70;+48.485161;+2.194555
340;ETD;21/08/2017 00:00;70;+46.827144;-0.423377
341;ETD;20/05/2021 00:00;70;+43.664306;+4.63362
342;ETD;18/01/2021 16:40;70;+43.667701;+4.627957
343;ETD;08/03/2018 00:00;80;+50.328517;+2.875154
344;ETD;14/05/2019 00:00;90;+44.570861;+1.51206
345;ETD;17/05/2019 00:00;90;+48.673921;+2.342725
346;ETD;24/02/2020 00:00;90;+43.173348;+0.975433
347;ETD;24/02/2020 00:00;90;+43.173501;+0.97557
348;ETD;17/05/2019 00:00;80;+50.734976;+1.708429
349;ETD;23/03/2018 00:00;80;+45.459640;+4.486546
350;ETD;29/07/2019 00:00;90;+43.7002;+1.56839
351;ETD;08/03/2022 18:00;90;+45.863614;+5.149564
352;ETD;17/05/2019 00:00;80;+50.466852;+2.831789
353;ETD;20/07/2020 00:00;80;+48.452403;+6.234787
354;ETD;19/08/2019 00:00;80;+43.948803;+4.772449
355;ETD;30/05/2025 00:00;70;+48.88166;+2.47448
356;ETD;26/07/2019 00:00;80;+47.32235;-2.18640
357;ETD;23/12/2019 00:00;90;+47.46340;-0.51692
358;ETD;16/03/2020 00:00;80;+47.33027;-1.65035
359;ETD;10/03/2020 00:00;80;+46.75917;-1.43079
360;ETD;12/10/2020 09:20;70;+49.34790;+6.16564
361;ETD;15/12/2020 00:00;70;+49.34809;+6.16465
362;ETD;14/02/2020 00:00;80;+43.58975;+1.12689
363;ETD;30/07/2020 00:00;90;+43.56071;+3.96186
364;ETD;19/07/2019 00:00;80;+44.043481;+4.135386
365;ETD;22/07/2020 00:00;80;+43.96456;+4.22473
366;ETD;09/05/2023 12:00;90;+43.790804;+4.30207
367;ETD;05/12/2019 00:00;90;+43.78840;+4.29921
368;ETD;22/07/2019 00:00;80;+47.44073;-2.07799
369;ETD;06/08/2019 00:00;80;+47.40608;-1.64297
370;ETD;22/07/2019 00:00;90;+47.43430;-0.50794
371;ETD;16/01/2023 00:00;80;+48.01028;+0.17143
372;ETD;16/03/2021 00:00;90;+48.05189;-0.46444
373;ETD;04/11/2019 00:00;80;+43.99928;+1.364538
374;ETD;09/01/2020 00:00;90;+48.05751;+0.23942
375;ETD;23/09/2019 00:00;90;+43.19748;+1.63099
376;ETD;25/06/2021 00:00;80;+47.25249;-1.67926
377;ETD;09/09/2022 17:00;90;+47.49607;-0.56398
378;ETD;08/04/2022 16:50;90;+47.49184;-0.59500
379;ETD;16/08/2023 00:00;90;+48.97626;+1.72154
380;ETD;12/11/2020 00:00;90;+43.60012;+3.91789
381;ETD;02/12/2020 00:00;70;+48.997626;+2.080437
382;ETD;04/01/2021 14:45;80;+43.451754;+5.301697
383;ETD;07/03/2023 00:00;90;+48.814921;+2.060788
384;ETD;01/09/2020 00:00;80;+49.748722;+4.703250
385;ETD;17/08/2020 00:00;90;+47.336664;+4.955637
386;ETD;25/11/2021 00:00;70;+47.940951;+1.888195
387;ETD;08/12/2022 00:00;90;+46.816766;+1.62272
388;ETD;23/09/2020 00:00;80;+45.162445;+5.75387
389;ETD;26/11/2020 00:00;80;+48.21978;-3.99181
390;ETD;09/09/2020 00:00;80;+44.993;+4.99031
391;ETD;26/05/2021 12:35;80;+46.17674;+5.92100
392;ETD;12/03/2021 00:00;80;+48.201777;+1.395611
393;ETD;27/02/2020 00:00;90;+46.75071;+1.62776
394;ETD;16/11/2020 00:00;80;+45.66007;+6.38074
395;ETD;24/09/2020 00:00;80;+45.577678;+5.919683
396;ETD;04/02/2021 00:00;80;+47.624023;+6.861885
397;ETD;11/03/2020 00:00;70;+45.78817;+4.78431
398;ETD;04/12/2020 00:00;80;+48.745194;+1.283305
399;ETD;30/11/2020 00:00;80;+45.34126;+4.25068
400;ETD;02/06/2023 00:00;90;+46.42787;+1.47462
401;ETD;03/11/2020 00:00;80;+48.745444;+1.282611
402;ETD;17/04/2020 00:00;90;+47.09909;+1.86836
403;ETD;09/11/2020 00:00;80;+45.574978;+4.717588
404;ETD;28/02/2022 00:00;90;+47.406906;+6.475358
405;ETD;01/10/2020 00:00;80;+45.663127;+6.393159
406;ETD;09/11/2020 10:30;80;+48.751092;+7.164505
407;ETD;15/02/2022 00:00;90;+45.698461;+1.360661
408;ETD;06/01/2021 00:00;80;+48.55820;-3.87031
409;ETD;04/05/2021 11:00;80;+47.538357;-2.415086
410;ETD;08/09/2020 00:00;80;+48.091976;-1.62725
411;ETD;26/10/2020 11:43;90;+43.42290;+5.37299
412;ETD;04/12/2020 00:00;80;+47.660714;-2.859226
413;ETD;03/01/2022 11:30;90;+48.67771;+7.77569
414;ETD;06/06/2023 00:00;90;+44.12164;+4.8012
415;ETD;17/12/2019 00:00;80;+48.08149;-1.69679
416;ETD;24/03/2021 00:00;80;+47.788761;-3.25207
417;ETD;15/12/2020 00:00;80;+47.77297;+7.22538
418;ETD;26/10/2020 00:00;90;+49.19715;-0.32943
419;ETD;10/11/2020 00:00;80;+47.971793;-4.141026
420;ETD;14/10/2020 00:00;80;+47.79848;+7.30840
421;ETD;03/07/2023 00:00;90;+49.29835;+1.12066
422;ETD;31/08/2020 00:00;80;+48.57870;-3.73713
423;ETD;20/03/2020 00:00;80;+48.72874;+3.57369
424;ETD;06/07/2023 13:30;90;+43.540009;+6.837452
425;ETD;10/11/2020 09:35;90;+50.36111;+3.48538
426;ETD;25/02/2021 00:00;80;+48.21071;+7.40138
427;ETD;06/01/2021 00:00;80;+48.39998;+7.62334
428;ETD;30/06/2021 08:00;80;+47.63772;-2.67244
429;ETD;21/08/2020 00:00;90;+44.57410;-0.316742
430;ETD;18/09/2020 00:00;80;+48.456213;-2.079864
431;ETD;06/03/2020 00:00;80;+48.13248;-1.70841
432;ETD;22/01/2021 00:00;90;+50.31764;+3.36847
433;ETD;02/04/2020 00:00;90;+48.96191;+2.54522
434;ETD;17/08/2020 00:00;80;+49.191129;-0.429973
435;ETD;13/08/2025 00:00;80;+49.383297;+6.077664
436;ETD;18/02/2022 00:00;90;+49.15442;+6.84603
437;ETD;16/09/2022 00:00;80;+46.11793;-1.107105
438;ETD;28/10/2020 00:00;80;+45.66998;-0.25415
439;ETD;03/12/2020 15:00;90;+43.511386;+5.421242
440;ETD;16/08/2022 00:00;80;+48.391526;-4.402304
441;ETD;14/08/2020 00:00;80;+49.69133;+4.91735
442;ETD;26/02/2021 00:00;80;+49.91867;+1.10514
443;ETD;03/11/2020 00:00;90;+43.410306;+5.284594
444;ETD;02/12/2020 00:00;80;+50.157033;+1.739170
445;ETD;31/03/2021 10:05;90;+43.411843;+5.026946
446;ETD;21/04/2021 00:00;90;+47.971316;+7.371910
447;ETD;18/09/2020 00:00;80;+48.57885;-3.737738
448;ETD;11/12/2020 14:45;80;+48.957902;-0.226211
449;ETD;10/12/2020 14:45;90;+50.33817;+3.52505
450;ETD;12/05/2021 00:00;90;+50.33815;+3.52510
451;ETD;10/11/2020 00:00;70;+45.86653;+1.27662
452;ETD;30/11/2020 00:00;80;+46.21338;+1.40926
453;ETD;27/11/2020 00:00;90;+45.884318;+3.579395
454;ETD;08/02/2021 00:00;80;+48.27466;+6.94475
455;ETD;20/01/2022 09:20;70;+45.61721;+0.10060
456;ETD;09/09/2022 00:00;70;+48.712060;+6.147947
457;ETD;24/01/2022 14:30;80;+47.66463;-2.78600
458;ETD;24/02/2022 00:00;80;+43.94325;+2.16475
459;ETD;20/06/2023 00:00;80;+48.70355;+2.44391
460;ETD;04/07/2024 15:00;80;+48.872792;+2.669814
461;ETD;11/07/2023 16:30;80;+48.873590;+2.670092
462;ETD;04/08/2022 00:00;90;+49.46221;+1.041
463;ETD;25/07/2022 00:00;70;+50.61737;+3.03857
464;ETD;06/07/2023 00:00;90;+43.709652;+1.567618
465;ETD;15/11/2023 16:00;90;+44.94434;+4.890226
466;ETD;15/12/2022 10:15;80;+45.003532;+5.007799
467;ETD;16/12/2022 10:00;80;+48.7339;+2.72933
468;ETD;15/11/2023 15:50;90;+48.830295;+2.631771
469;ETD;28/03/2024 00:00;90;+48.937678;+2.480256
470;ETD;20/07/2022 16:35;90;+45.951792;+6.120131
471;ETD;04/04/2025 13:00;80;+48.902160;+2.649106
472;ETD;17/05/2023 15:15;80;+48.888994;+2.667808
473;ETD;10/08/2022 12:00;80;+48.55064;-3.11223
474;ETD;24/08/2022 16:10;80;+48.38294;-2.37652
475;ETD;15/11/2022 09:00;80;+48.557242;-3.179421
476;ETD;19/03/2024 00:00;80;+48.7527;+1.458795
477;ETD;16/08/2022 00:00;80;+49.27966;+4.04314
478;ETD;08/08/2022 15:30;80;+47.941799;-2.614202
479;ETD;21/12/2022 16:45;90;+48.606314;+6.331942
480;ETD;19/09/2022 00:00;80;+47.949899;-2.525265
481;ETD;16/11/2023 10:00;80;+49.10690;+6.14738
482;ETD;07/03/2023 00:00;90;+49.16668;+6.87561
483;ETD;26/12/2022 00:00;80;+49.224080;+2.546022
484;ETD;25/01/2023 00:00;90;+49.208869;+0.768896
485;ETD;14/02/2023 00:00;80;+49.224161;+2.545919
486;ETD;09/11/2022 00:00;80;+50.93457;+1.881827
487;ETD;10/01/2023 00:00;80;+48.52462;+7.65873
488;ETD;19/01/2023 00:00;80;+46.32149;-0.41641
489;ETD;02/08/2022 00:00;80;+48.74922;+2.21065
490;ETD;08/02/2024 00:00;90;+43.170167;+2.77917
491;ETD;23/09/2023 10:30;80;+48.447491;-2.481383
492;ETD;12/12/2023 14:50;80;+47.36361;+0.64946
493;ETD;03/01/2024 00:00;80;+50.969638;+2.395969
494;ETD;02/05/2024 00:00;90;+50.116541;+3.1579
495;ETD;04/06/2025 00:00;70;+50.65105;+3.10258
496;ETD;03/05/2024 00:00;90;+50.116578;+3.157861
497;ETD;29/08/2024 11:00;90;+50.465062;+3.245309
498;ETD;21/06/2024 00:00;90;+50.465028;+3.245222
499;ETD;18/09/2025 00:00;70;+50.650472;+3.101433
500;ETD;24/01/2025 09:00;80;+48.645268;+6.181279
501;ETD;24/01/2025 09:00;80;+48.646535;+6.181593
502;ETD;16/08/2023 00:00;70;+45.43425;+4.42989
503;ETD;02/01/2025 00:00;90;+48.818456;+2.456824
504;ETD;26/12/2023 00:00;70;+49.01930;+2.09775
505;ETD;05/03/2024 12:30;90;+48.80902;+2.33953
506;ETD;23/05/2023 11:00;90;+44.944514;+4.89072
507;ETD;13/11/2023 00:00;80;+48.02854;-1.68939
508;ETD;22/05/2025 00:00;80;+47.95033;-2.09527
509;ETD;29/06/2023 00:00;90;+47.607726;+7.526685
510;ETD;16/10/2023 00:00;90;+47.608194;+7.525671
511;ETD;19/05/2025 17:15;80;+47.263486;-1.606441
512;ETD;03/10/2025 09:30;90;+48.977147;+2.233228
513;ETD;24/01/2024 10:00;70;+48.46367;+2.18042
514;ETD;31/10/2024 00:00;90;+48.63505;+2.14675
515;ETD;04/09/2025 10:00;80;+48.949268;+2.755491
516;ETD;03/10/2025 14:02;90;+48.768353;+2.612822
517;ETD;12/11/2024 14:32;90;+46.554839;+0.283417
518;ETD;28/05/2024 00:00;90;+43.125496;+5.898479
519;ETD;20/06/2023 16:00;80;+44.77205;-0.55527
520;ETD;06/07/2023 00:00;80;+43.94343;+2.16487
521;ETD;25/08/2023 11:50;80;+46.340281;-0.39921
522;ETD;16/06/2023 00:00;90;+44.016558;+4.889619
523;ETD;26/05/2023 12:00;80;+45.85372;+0.18496
524;ETD;16/12/2022 00:00;90;+45.21657;+1.51352
525;ETD;19/07/2024 09:33;90;+45.43246;+2.04453
526;ETD;23/04/2024 00:00;90;+43.66078;+7.15784
527;ETD;19/04/2023 00:00;90;+46.00455;+1.33776
528;ETD;03/08/2023 08:23;90;+45.336059;+1.897309
529;ETD;13/05/2024 00:00;90;+48.91851;+2.4287
530;ETD;12/09/2025 00:00;90;+48.561136;+0.175894
531;ETD;30/12/2025 00:00;80;+48.781294;+2.020155
532;ETD;11/12/2025 00:00;90;+49.95842;+2.85479
533;ETD;15/07/2025 10:40;90;+48.8331;+2.08533
534;ETD;26/02/2025 00:00;90;+49.31720;+6.08166
535;ETD;18/12/2024 13:00;80;+49.23461;+4.03943
536;ETD;29/07/2025 00:00;90;+48.77981;+2.18953
537;ETD;03/06/2025 00:00;90;+50.41986;+3.40659
538;ETD;06/08/2025 00:00;90;+50.289861;+3.358111
539;ETD;11/06/2025 14:00;50;+45.733089;+4.817443
540;ETD;07/04/2025 00:00;90;+48.93356;+2.37925
541;ETD;11/06/2025 00:00;90;+48.93550;+2.40266
542;ETD;28/07/2025 00:00;90;+48.779800;+2.189640
543;ETD;14/08/2025 00:00;90;+50.71186;+3.12333
544;ETD;22/12/2025 00:00;90;+49.94314;+2.85223
545;ETD;30/10/2025 00:00;90;+48.939;+2.417
546;ETD;24/02/2025 00:00;90;+48.882528;+2.456306
547;ETD;19/12/2024 00:00;70;+46.18149;+6.22928
548;ETD;20/03/2025 00:00;80;+48.68141;+4.74701
549;ETD;06/02/2025 16:25;80;+49.31484;-1.09524
550;ETD;14/08/2025 00:00;80;+49.52216;+4.36342
551;ETD;14/11/2025 12:00;70;+45.790514;+4.812217
552;ETD;17/11/2025 15:00;70;+45.79056;+4.81219
553;ETD;05/09/2025 00:00;80;+47.259611;-2.292802
554;ETF;31/10/2003 19:25;70;+48.67029;+2.27976
555;ETF;31/10/2003 12:51;110;+48.63212;+2.40650
556;ETF;31/10/2003 19:24;70;+48.57066;+7.73904
557;ETF;06/11/2003 18:49;110;+49.27277;+6.17428
558;ETF;06/11/2003 19:19;90;+49.12731;+6.16180
559;ETF;14/11/2003 18:28;70;+47.48393;-0.54887
560;ETF;25/11/2003 16:59;70;+48.88743;+2.25160
561;ETF;14/11/2003 13:46;90;+48.70775;+2.19009
562;ETF;04/12/2003 13:03;50;+48.88690;+2.24157
563;ETF;24/01/2004 00:50;50;+48.82200;+2.37965
564;ETF;10/01/2004 02:09;50;+48.82352;+2.31005
565;ETF;28/11/2003 22:36;70;+46.62896;+0.35564
566;ETF;29/12/2003 23:44;80;+43.51350;-1.46733
567;ETF;01/12/2003 00:23;90;+49.17486;-0.31164
568;ETF;06/01/2004 10:02;90;+48.77410;+2.40784
569;ETF;14/02/2004 08:00;50;+48.89645;+2.30974
570;ETF;23/12/2003 12:36;90;+43.38001;+5.35354
571;ETF;10/01/2004 00:03;50;+48.89004;+2.39613
572;ETF;16/12/2003 15:42;90;+48.81670;+2.44854
573;ETF;11/12/2003 14:18;50;+45.77449;+4.81510
574;ETF;11/12/2003 15:07;70;+45.76357;+4.80266
575;ETF;20/01/2004 17:34;70;+45.49320;+6.51932
576;ETF;24/12/2003 10:17;110;+48.10572;-1.50378
577;ETF;30/03/2004 08:00;110;+49.92349;+2.32861
578;ETF;16/01/2004 09:25;70;+44.88349;-0.55534
579;ETF;10/05/2004 00:00;90;+43.73442;+7.25137
580;ETF;07/04/2004 19:00;130;+48.49267;+7.55745
581;ETF;05/12/2005 08:00;50;+43.61005;+1.41945
582;ETF;24/02/2005 12:58;70;+46.05159;+6.08709
583;ETF;28/09/2004 00:00;70;+43.32780;+5.37814
584;ETF;23/09/2004 00:00;90;+43.34427;+5.34679
585;ETF;01/10/2004 08:00;70;+48.15247;+2.76366
586;ETF;04/08/2004 00:00;70;+49.45188;+1.14532
587;ETF;05/02/2005 00:00;90;+43.94884;+4.84067
588;ETF;20/02/2006 00:00;90;+43.94887;+4.84069
589;ETF;07/03/2005 16:33;90;+45.65505;+5.11342
590;ETF;18/11/2004 16:19;90;+45.48273;+4.83230
591;ETF;09/08/2004 08:00;90;+49.04783;+2.33193
592;ETF;08/12/2004 00:00;90;+48.93387;+2.56774
593;ETF;21/10/2004 00:00;70;+49.24496;+3.03571
594;ETF;15/09/2004 15:00;50;+46.17012;+3.45748
595;ETF;03/02/2005 16:27;50;+45.05807;+4.84064
596;ETF;15/10/2004 00:00;70;+44.52474;+2.33310
597;ETF;12/05/2005 23:23;50;+45.81743;+0.06857
598;ETF;10/12/2004 11:36;50;+47.33701;+5.03369
599;ETF;01/02/2005 18:34;80;+45.22916;+0.67979
600;ETF;19/10/2004 00:00;50;+44.70534;+4.80003
601;ETF;06/12/2004 15:50;50;+44.50246;+0.16753
602;ETF;25/04/2005 12:00;90;+46.57785;+5.44001
603;ETF;13/01/2005 18:01;80;+45.63540;-0.97539
604;ETF;20/01/2005 02:15;80;+46.78682;+1.68372
605;ETF;23/05/2005 12:00;90;+46.92244;+1.29655
606;ETF;09/02/2005 00:00;90;+48.54187;-0.49413
607;ETF;30/06/2005 12:00;50;+43.25688;+0.07205
608;ETF;25/07/2005 08:00;80;+44.03106;+1.23141
609;ETF;07/01/2005 00:00;70;+47.89996;+6.72747
610;ETF;22/02/2005 19:48;80;+47.87434;+6.83843
611;ETF;10/05/2005 11:42;80;+49.10263;-1.48766
612;ETF;13/06/2005 00:00;80;+49.64416;-1.47515
613;ETF;06/12/2004 08:00;50;+48.29680;-0.91783
614;ETF;29/12/2005 00:00;50;+48.06907;-0.75272
615;ETF;10/03/2005 06:40;90;+48.07663;-0.97332
616;ETF;11/04/2005 08:00;90;+47.96125;-0.70397
617;ETF;09/02/2005 10:34;90;+48.63827;+7.72804
618;ETF;25/03/2005 13:20;50;+48.17140;+7.10899
619;ETF;09/02/2005 15:18;50;+48.06842;+7.32789
620;ETF;20/04/2005 05:00;80;+46.73646;+4.91729
621;ETF;20/04/2005 22:00;80;+46.78485;+4.89023
622;ETF;20/06/2005 10:10;90;+49.25473;+4.00230
623;ETF;27/11/2004 09:30;80;+43.88555;+5.86389
624;ETF;20/12/2004 12:09;50;+47.10975;+2.41400
625;ETF;23/03/2005 21:00;50;+47.49813;+6.80645
626;ETF;05/02/2005 14:31;50;+48.10527;+5.14233
627;ETF;06/06/2005 00:00;90;+45.82851;+1.28269
628;ETF;15/06/2005 15:00;50;+45.82164;+1.24382
629;ETF;15/04/2005 16:00;70;+46.12430;+3.93317
630;ETF;19/01/2005 10:08;90;+45.86640;+2.17039
631;ETF;20/04/2005 09:55;50;+47.87992;+6.39495
632;ETF;04/01/2005 11:51;50;+45.82512;+1.28820
633;ETF;22/04/2005 16:00;80;+42.48027;+9.48094
634;ETF;16/12/2005 00:00;70;+48.78988;+2.45083
635;ETF;11/03/2005 17:50;50;+50.01772;+4.72573
636;ETF;26/08/2005 08:00;90;+43.57446;+1.44788
637;ETF;04/05/2005 19:00;70;+49.18944;-0.33271
638;ETF;07/04/2005 22:00;70;+48.90645;+2.29052
639;ETF;25/02/2005 15:00;50;+48.93971;+2.38791
640;ETF;28/08/2005 08:40;90;+44.92671;+6.60141
641;ETF;13/04/2005 12:43;80;+48.47484;+1.18267
642;ETF;24/05/2005 04:32;90;+48.24599;+1.21133
643;ETF;21/07/2005 12:15;70;+43.11342;+6.12006
644;ETF;12/12/2005 08:00;50;+47.89776;+1.89552
645;ETF;10/10/2005 00:00;70;+48.71969;+2.37065
646;ETF;17/10/2005 00:00;70;+50.62190;+3.02160
647;ETF;08/09/2005 00:00;130;+44.60510;+4.79397
648;ETF;09/04/2005 13:54;70;+49.75073;+1.42664
649;ETF;06/08/2005 00:00;70;+45.73516;-0.75166
650;ETF;19/07/2005 00:00;80;+46.82249;-1.97460
651;ETF;08/07/2005 00:00;80;+46.82356;-1.77653
652;ETF;19/09/2005 00:00;80;+46.47743;-1.67240
653;ETF;30/05/2005 09:00;90;+47.14024;+1.57533
654;ETF;18/05/2005 13:00;90;+48.81643;+0.31502
655;ETF;17/06/2005 08:00;80;+45.00616;+2.65410
656;ETF;25/06/2005 00:00;80;+47.63893;+3.49286
657;ETF;04/05/2005 13:32;70;+47.26192;-1.49589
658;ETF;14/04/2005 00:00;90;+47.14772;+4.48915
659;ETF;21/02/2006 18:00;90;+48.37594;+0.88783
660;ETF;03/11/2005 11:19;30;+46.59743;+0.33714
661;ETF;13/09/2005 13:00;80;+48.02236;-2.96193
662;ETF;13/02/2006 00:00;50;+45.75192;+4.83294
663;ETF;15/04/2005 16:00;70;+43.92146;+2.21311
664;ETF;20/09/2005 15:40;50;+42.68238;+9.44668
665;ETF;25/07/2005 00:00;110;+47.87007;-3.59531
666;ETF;01/10/2005 00:00;90;+47.78566;+1.31281
667;ETF;01/09/2005 00:00;70;+47.67022;+0.97073
668;ETF;19/01/2005 14:20;110;+49.15000;+6.18399
669;ETF;09/03/2006 00:00;80;+46.32624;+6.35610
670;ETF;15/09/2005 17:40;90;+16.25425;-61.56169
671;ETF;30/03/2006 00:00;90;+48.82900;+2.47952
672;ETF;19/01/2006 09:05;90;+48.93396;+2.24145
673;ETF;15/10/2005 08:00;70;+43.28424;+5.40459
674;ETF;17/10/2005 00:00;90;+43.88208;+2.17063
675;ETF;23/08/2005 00:00;80;+48.24129;+7.47378
676;ETF;27/06/2005 00:00;50;+48.76746;+5.15287
677;ETF;03/01/2006 16:00;80;+44.48061;+1.41351
678;ETF;17/06/2005 17:00;80;+44.90230;+1.85292
679;ETF;21/02/2006 13:00;70;+45.55669;-0.55508
680;ETF;05/04/2006 16:40;70;+42.56163;+8.80249
681;ETF;19/08/2005 00:00;90;+48.37632;-4.27611
682;ETF;08/01/2006 10:17;70;+47.00845;+4.32084
683;ETF;01/08/2005 19:09;80;+46.24247;-0.52535
684;ETF;06/09/2005 17:00;70;+47.72206;+6.83214
685;ETF;24/11/2005 10:00;70;+49.44540;+1.20050
686;ETF;23/08/2005 00:00;70;+47.53431;+1.41633
687;ETF;01/12/2005 00:00;50;+48.83791;+2.22399
688;ETF;14/01/2006 00:00;70;+48.82680;+2.15161
689;ETF;17/11/2005 00:00;50;+47.64114;+6.85237
690;ETF;06/10/2005 00:00;70;+48.83241;+2.28062
691;ETF;06/10/2005 00:00;50;+48.88572;+2.28803
692;ETF;07/12/2005 00:00;50;+48.86087;+2.41399
693;ETF;16/01/2006 00:00;50;+47.76133;-1.93972
694;ETF;06/02/2006 06:00;80;+43.21835;+5.81183
695;ETF;06/03/2006 14:00;80;+46.23940;+4.04019
696;ETF;29/09/2005 00:00;90;+16.25425;-61.56124
697;ETF;27/12/2005 08:00;50;+47.90534;+1.89729
698;ETF;14/01/2006 00:00;50;+48.86819;+2.22461
699;ETF;29/12/2005 00:00;70;+46.26278;-0.46651
700;ETF;27/02/2006 13:00;90;+49.16313;+0.70935
701;ETF;23/01/2006 00:00;80;+44.04822;+6.13947
702;ETF;04/07/2008 00:00;90;+48.27245;+5.11446
703;ETF;19/12/2008 00:00;80;+43.25053;+6.54954
704;ETF;20/06/2008 00:00;80;+43.96876;+1.35777
705;ETF;30/12/2008 00:00;70;+47.70159;-2.08541
706;ETF;19/11/2008 00:00;80;+48.08399;-1.90940
707;ETF;26/09/2008 00:00;80;+46.74826;+5.92218
708;ETF;01/10/2008 00:00;90;+47.16203;+5.75994
709;ETF;22/01/2009 00:00;80;+47.39628;-1.06771
710;ETF;28/08/2008 00:00;80;+49.31016;+3.65053
711;ETF;12/11/2008 00:00;90;+49.07762;+3.96495
712;ETF;30/06/2008 00:00;50;+49.14952;+4.09565
713;ETF;06/08/2008 00:00;80;+47.20961;+3.08513
714;ETF;04/02/2009 00:00;80;+43.42380;-0.47130
715;ETF;28/01/2009 00:00;50;+42.69421;+2.88989
716;ETF;09/03/2009 00:00;70;+48.26081;+7.17282
717;ETF;03/11/2009 00:00;80;+45.40118;+6.27494
718;ETF;28/08/2008 00:00;130;+48.478971;+2.514839
719;ETF;28/08/2008 00:00;130;+48.481624;+2.514423
720;ETF;16/09/2009 00:00;110;+48.61834;+2.55414
721;ETF;12/08/2009 00:00;110;+48.61832;+2.55419
722;ETF;04/12/2008 00:00;80;+43.64046;+2.19168
723;ETF;28/01/2009 00:00;90;+44.13588;+1.50614
724;ETF;11/12/2008 00:00;70;+46.70490;-1.41620
725;ETF;17/09/2008 00:00;90;+48.71328;+2.27738
726;ETF;04/12/2008 00:00;50;+48.71977;+2.49999
727;ETF;23/10/2009 00:00;70;+49.17172;+1.28544
728;ETF;20/02/2009 00:00;80;+49.09575;+0.63922
729;ETF;08/12/2008 00:00;90;+48.04414;+1.87414
730;ETF;17/02/2009 00:00;90;+43.76735;+0.46961
731;ETF;19/02/2009 00:00;80;+46.42979;+3.35836
732;ETF;19/11/2008 00:00;90;+46.082698;+3.461319
733;ETF;11/05/2009 00:00;50;+47.31632;+5.07145
734;ETF;02/12/2009 00:00;50;+43.57853;+1.41002
735;ETF;29/12/2008 00:00;80;+46.90086;+1.87875
736;ETF;05/12/2008 00:00;90;+46.90930;+1.64325
737;ETF;28/11/2008 00:00;90;+46.87908;+1.45739
738;ETF;27/02/2009 00:00;50;+44.21169;+0.64731
739;ETF;19/11/2008 00:00;90;+47.77714;-3.27432
740;ETF;02/09/2008 00:00;90;+46.72327;-0.23804
741;ETF;13/11/2008 00:00;80;+46.34625;+0.79308
742;ETF;17/11/2008 00:00;80;+46.65967;+0.05697
743;ETF;03/02/2009 00:00;70;+45.98402;+1.15898
744;ETF;22/07/2009 00:00;80;+45.63934;+0.98550
745;ETF;08/10/2009 00:00;70;+43.03916;+2.24323
746;ETF;27/02/2009 00:00;70;+48.28282;+7.12821
747;ETF;19/12/2008 00:00;80;+49.03569;-0.64535
748;ETF;04/12/2008 00:00;80;+49.57561;-1.71302
