Numéro de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
12641;ETD;16/08/2022 00:00;80;+48.391526;-4.402304
12643;ETD;14/08/2020 00:00;80;+49.69133;+4.91735
12644;ETD;26/02/2021 00:00;80;+49.91867;+1.10514
12645;ETD;03/11/2020 00:00;90;+43.410306;+5.284594
12646;ETD;02/12/2020 00:00;80;+50.157033;+1.739170
12647;ETD;31/03/2021 10:05;90;+43.411843;+5.026946
12648;ETD;21/04/2021 00:00;90;+47.971316;+7.371910
12649;ETD;18/09/2020 00:00;80;+48.57885;-3.737738
12650;ETD;11/12/2020 14:45;80;+48.957902;-0.226211
12651;ETD;10/12/2020 14:45;90;+50.33817;+3.52505
12652;ETD;12/05/2021 00:00;90;+50.33815;+3.52510
12653;ETD;10/11/2020 00:00;70;+45.86653;+1.27662
12654;ETD;30/11/2020 00:00;80;+46.21338;+1.40926
12656;ETD;27/11/2020 00:00;90;+45.884318;+3.579395
12658;ETD;08/02/2021 00:00;80;+48.27466;+6.94475
12660;ETD;20/01/2022 09:20;70;+45.61721;+0.10060
12661;ETD;09/09/2022 00:00;70;+48.712060;+6.147947
12663;ETD;24/01/2022 14:30;80;+47.66463;-2.78600
12664;ETD;24/02/2022 00:00;80;+43.94325;+2.16475
12666;ETD;20/06/2023 00:00;80;+48.70355;+2.44391
12668;ETD;04/07/2024 15:00;80;+48.872792;+2.669814
12669;ETD;11/07/2023 16:30;80;+48.873590;+2.670092
12670;ETD;04/08/2022 00:00;90;+49.46221;+1.041
12672;ETD;25/07/2022 00:00;70;+50.61737;+3.03857
12673;ETD;06/07/2023 00:00;90;+43.709652;+1.567618
12676;ETD;15/11/2023 16:00;90;+44.94434;+4.890226
12677;ETD;15/12/2022 10:15;80;+45.003532;+5.007799
12678;ETD;16/12/2022 10:00;80;+48.7339;+2.72933
12679;ETD;15/11/2023 15:50;90;+48.830295;+2.631771
12680;ETD;28/03/2024 00:00;90;+48.937678;+2.480256
12684;ETD;20/07/2022 16:35;90;+45.951792;+6.120131
12685;ETD;04/04/2025 13:00;80;+48.902160;+2.649106
12686;ETD;17/05/2023 15:15;80;+48.888994;+2.667808
12688;ETD;10/08/2022 12:00;80;+48.55064;-3.11223
12691;ETD;24/08/2022 16:10;80;+48.38294;-2.37652
12692;ETD;15/11/2022 09:00;80;+48.557242;-3.179421
12693;ETD;19/03/2024 00:00;80;+48.7527;+1.458795
12694;ETD;16/08/2022 00:00;80;+49.27966;+4.04314
12695;ETD;08/08/2022 15:30;80;+47.941799;-2.614202
12696;ETD;21/12/2022 16:45;90;+48.606314;+6.331942
12697;ETD;19/09/2022 00:00;80;+47.949899;-2.525265
12698;ETD;16/11/2023 10:00;80;+49.10690;+6.14738
12699;ETD;07/03/2023 00:00;90;+49.16668;+6.87561
12700;ETD;26/12/2022 00:00;80;+49.224080;+2.546022
12702;ETD;25/01/2023 00:00;90;+49.208869;+0.768896
12703;ETD;14/02/2023 00:00;80;+49.224161;+2.545919
12704;ETD;09/11/2022 00:00;80;+50.93457;+1.881827
12705;ETD;10/01/2023 00:00;80;+48.52462;+7.65873
12706;ETD;19/01/2023 00:00;80;+46.32149;-0.41641
12707;ETD;02/08/2022 00:00;80;+48.74922;+2.21065
12708;ETD;08/02/2024 00:00;90;+43.170167;+2.77917
12709;ETD;23/09/2023 10:30;80;+48.447491;-2.481383
12711;ETD;12/12/2023 14:50;80;+47.36361;+0.64946
12712;ETD;03/01/2024 00:00;80;+50.969638;+2.395969
12713;ETD;02/05/2024 00:00;90;+50.116541;+3.1579
12714;ETD;04/06/2025 00:00;70;+50.65105;+3.10258
12715;ETD;03/05/2024 00:00;90;+50.116578;+3.157861
12716;ETD;29/08/2024 11:00;90;+50.465062;+3.245309
12717;ETD;21/06/2024 00:00;90;+50.465028;+3.245222
12718;ETD;18/09/2025 00:00;70;+50.650472;+3.101433
12719;ETD;24/01/2025 09:00;80;+48.645268;+6.181279
12720;ETD;24/01/2025 09:00;80;+48.646535;+6.181593
12723;ETD;16/08/2023 00:00;70;+45.43425;+4.42989
12724;ETD;02/01/2025 00:00;90;+48.818456;+2.456824
12726;ETD;26/12/2023 00:00;70;+49.01930;+2.09775
12728;ETD;05/03/2024 12:30;90;+48.80902;+2.33953
12729;ETD;23/05/2023 11:00;90;+44.944514;+4.89072
12730;ETD;13/11/2023 00:00;80;+48.02854;-1.68939
12731;ETD;22/05/2025 00:00;80;+47.95033;-2.09527
12737;ETD;29/06/2023 00:00;90;+47.607726;+7.526685
12738;ETD;16/10/2023 00:00;90;+47.608194;+7.525671
12739;ETD;19/05/2025 17:15;80;+47.263486;-1.606441
12741;ETD;03/10/2025 09:30;90;+48.977147;+2.233228
12742;ETD;24/01/2024 10:00;70;+48.46367;+2.18042
12743;ETD;31/10/2024 00:00;90;+48.63505;+2.14675
12747;ETD;04/09/2025 10:00;80;+48.949268;+2.755491
12748;ETD;03/10/2025 14:02;90;+48.768353;+2.612822
12751;ETD;12/11/2024 14:32;90;+46.554839;+0.283417
12753;ETD;28/05/2024 00:00;90;+43.125496;+5.898479
12754;ETD;20/06/2023 16:00;80;+44.77205;-0.55527
12755;ETD;06/07/2023 00:00;80;+43.94343;+2.16487
12756;ETD;25/08/2023 11:50;80;+46.340281;-0.39921
12757;ETD;16/06/2023 00:00;90;+44.016558;+4.889619
12758;ETD;26/05/2023 12:00;80;+45.85372;+0.18496
12759;ETD;16/12/2022 00:00;90;+45.21657;+1.51352
12760;ETD;19/07/2024 09:33;90;+45.43246;+2.04453
12761;ETD;23/04/2024 00:00;90;+43.66078;+7.15784
12763;ETD;19/04/2023 00:00;90;+46.00455;+1.33776
12765;ETD;03/08/2023 08:23;90;+45.336059;+1.897309
12767;ETD;13/05/2024 00:00;90;+48.91851;+2.4287
12769;ETD;12/09/2025 00:00;90;+48.561136;+0.175894
12771;ETD;30/12/2025 00:00;80;+48.781294;+2.020155
12772;ETD;11/12/2025 00:00;90;+49.95842;+2.85479
12773;ETD;15/07/2025 10:40;90;+48.8331;+2.08533
12785;ETD;26/02/2025 00:00;90;+49.31720;+6.08166
12787;ETD;18/12/2024 13:00;80;+49.23461;+4.03943
12794;ETD;29/07/2025 00:00;90;+48.77981;+2.18953
12796;ETD;03/06/2025 00:00;90;+50.41986;+3.40659
12797;ETD;06/08/2025 00:00;90;+50.289861;+3.358111
12798;ETD;11/06/2025 14:00;50;+45.733089;+4.817443
12799;ETD;07/04/2025 00:00;90;+48.93356;+2.37925
12800;ETD;11/06/2025 00:00;90;+48.93550;+2.40266
12806;ETD;28/07/2025 00:00;90;+48.779800;+2.189640
12814;ETD;14/08/2025 00:00;90;+50.71186;+3.12333
12815;ETD;22/12/2025 00:00;90;+49.94314;+2.85223
12817;ETD;30/10/2025 00:00;90;+48.939;+2.417
12819;ETD;24/02/2025 00:00;90;+48.882528;+2.456306
12820;ETD;19/12/2024 00:00;70;+46.18149;+6.22928
12850;ETD;20/03/2025 00:00;80;+48.68141;+4.74701
12857;ETD;06/02/2025 16:25;80;+49.31484;-1.09524
12865;ETD;14/08/2025 00:00;80;+49.52216;+4.36342
12872;ETD;14/11/2025 12:00;70;+45.790514;+4.812217
12873;ETD;17/11/2025 15:00;70;+45.79056;+4.81219
12893;ETD;05/09/2025 00:00;80;+47.259611;-2.292802
103;ETF;31/10/2003 19:25;70;+48.67029;+2.27976
105;ETF;31/10/2003 12:51;110;+48.63212;+2.40650
108;ETF;31/10/2003 19:24;70;+48.57066;+7.73904
112;ETF;06/11/2003 18:49;110;+49.27277;+6.17428
113;ETF;06/11/2003 19:19;90;+49.12731;+6.16180
114;ETF;14/11/2003 18:28;70;+47.48393;-0.54887
118;ETF;25/11/2003 16:59;70;+48.88743;+2.25160
119;ETF;14/11/2003 13:46;90;+48.70775;+2.19009
120;ETF;04/12/2003 13:03;50;+48.88690;+2.24157
121;ETF;24/01/2004 00:50;50;+48.82200;+2.37965
122;ETF;10/01/2004 02:09;50;+48.82352;+2.31005
128;ETF;28/11/2003 22:36;70;+46.62896;+0.35564
130;ETF;29/12/2003 23:44;80;+43.51350;-1.46733
131;ETF;01/12/2003 00:23;90;+49.17486;-0.31164
133;ETF;06/01/2004 10:02;90;+48.77410;+2.40784
136;ETF;14/02/2004 08:00;50;+48.89645;+2.30974
138;ETF;23/12/2003 12:36;90;+43.38001;+5.35354
143;ETF;10/01/2004 00:03;50;+48.89004;+2.39613
144;ETF;16/12/2003 15:42;90;+48.81670;+2.44854
154;ETF;11/12/2003 14:18;50;+45.77449;+4.81510
155;ETF;11/12/2003 15:07;70;+45.76357;+4.80266
156;ETF;20/01/2004 17:34;70;+45.49320;+6.51932
162;ETF;24/12/2003 10:17;110;+48.10572;-1.50378
163;ETF;30/03/2004 08:00;110;+49.92349;+2.32861
166;ETF;16/01/2004 09:25;70;+44.88349;-0.55534
167;ETF;10/05/2004 00:00;90;+43.73442;+7.25137
172;ETF;07/04/2004 19:00;130;+48.49267;+7.55745
180;ETF;05/12/2005 08:00;50;+43.61005;+1.41945
185;ETF;24/02/2005 12:58;70;+46.05159;+6.08709
188;ETF;28/09/2004 00:00;70;+43.32780;+5.37814
190;ETF;23/09/2004 00:00;90;+43.34427;+5.34679
199;ETF;01/10/2004 08:00;70;+48.15247;+2.76366
202;ETF;04/08/2004 00:00;70;+49.45188;+1.14532
204;ETF;05/02/2005 00:00;90;+43.94884;+4.84067
205;ETF;20/02/2006 00:00;90;+43.94887;+4.84069
223;ETF;07/03/2005 16:33;90;+45.65505;+5.11342
224;ETF;18/11/2004 16:19;90;+45.48273;+4.83230
230;ETF;09/08/2004 08:00;90;+49.04783;+2.33193
232;ETF;08/12/2004 00:00;90;+48.93387;+2.56774
248;ETF;21/10/2004 00:00;70;+49.24496;+3.03571
252;ETF;15/09/2004 15:00;50;+46.17012;+3.45748
254;ETF;03/02/2005 16:27;50;+45.05807;+4.84064
259;ETF;15/10/2004 00:00;70;+44.52474;+2.33310
264;ETF;12/05/2005 23:23;50;+45.81743;+0.06857
271;ETF;10/12/2004 11:36;50;+47.33701;+5.03369
274;ETF;01/02/2005 18:34;80;+45.22916;+0.67979
276;ETF;19/10/2004 00:00;50;+44.70534;+4.80003
284;ETF;06/12/2004 15:50;50;+44.50246;+0.16753
297;ETF;25/04/2005 12:00;90;+46.57785;+5.44001
302;ETF;13/01/2005 18:01;80;+45.63540;-0.97539
305;ETF;20/01/2005 02:15;80;+46.78682;+1.68372
306;ETF;23/05/2005 12:00;90;+46.92244;+1.29655
319;ETF;09/02/2005 00:00;90;+48.54187;-0.49413
324;ETF;30/06/2005 12:00;50;+43.25688;+0.07205
334;ETF;25/07/2005 08:00;80;+44.03106;+1.23141
338;ETF;07/01/2005 00:00;70;+47.89996;+6.72747
339;ETF;22/02/2005 19:48;80;+47.87434;+6.83843
345;ETF;10/05/2005 11:42;80;+49.10263;-1.48766
346;ETF;13/06/2005 00:00;80;+49.64416;-1.47515
349;ETF;06/12/2004 08:00;50;+48.29680;-0.91783
350;ETF;29/12/2005 00:00;50;+48.06907;-0.75272
351;ETF;10/03/2005 06:40;90;+48.07663;-0.97332
352;ETF;11/04/2005 08:00;90;+47.96125;-0.70397
354;ETF;09/02/2005 10:34;90;+48.63827;+7.72804
358;ETF;25/03/2005 13:20;50;+48.17140;+7.10899
361;ETF;09/02/2005 15:18;50;+48.06842;+7.32789
367;ETF;20/04/2005 05:00;80;+46.73646;+4.91729
369;ETF;20/04/2005 22:00;80;+46.78485;+4.89023
374;ETF;20/06/2005 10:10;90;+49.25473;+4.00230
390;ETF;27/11/2004 09:30;80;+43.88555;+5.86389
396;ETF;20/12/2004 12:09;50;+47.10975;+2.41400
408;ETF;23/03/2005 21:00;50;+47.49813;+6.80645
413;ETF;05/02/2005 14:31;50;+48.10527;+5.14233
439;ETF;06/06/2005 00:00;90;+45.82851;+1.28269
441;ETF;15/06/2005 15:00;50;+45.82164;+1.24382
448;ETF;15/04/2005 16:00;70;+46.12430;+3.93317
454;ETF;19/01/2005 10:08;90;+45.86640;+2.17039
469;ETF;20/04/2005 09:55;50;+47.87992;+6.39495
475;ETF;04/01/2005 11:51;50;+45.82512;+1.28820
479;ETF;22/04/2005 16:00;80;+42.48027;+9.48094
483;ETF;16/12/2005 00:00;70;+48.78988;+2.45083
486;ETF;11/03/2005 17:50;50;+50.01772;+4.72573
518;ETF;26/08/2005 08:00;90;+43.57446;+1.44788
520;ETF;04/05/2005 19:00;70;+49.18944;-0.33271
524;ETF;07/04/2005 22:00;70;+48.90645;+2.29052
525;ETF;25/02/2005 15:00;50;+48.93971;+2.38791
550;ETF;28/08/2005 08:40;90;+44.92671;+6.60141
558;ETF;13/04/2005 12:43;80;+48.47484;+1.18267
560;ETF;24/05/2005 04:32;90;+48.24599;+1.21133
575;ETF;21/07/2005 12:15;70;+43.11342;+6.12006
579;ETF;12/12/2005 08:00;50;+47.89776;+1.89552
587;ETF;10/10/2005 00:00;70;+48.71969;+2.37065
592;ETF;17/10/2005 00:00;70;+50.62190;+3.02160
595;ETF;08/09/2005 00:00;130;+44.60510;+4.79397
602;ETF;09/04/2005 13:54;70;+49.75073;+1.42664
604;ETF;06/08/2005 00:00;70;+45.73516;-0.75166
606;ETF;19/07/2005 00:00;80;+46.82249;-1.97460
607;ETF;08/07/2005 00:00;80;+46.82356;-1.77653
609;ETF;19/09/2005 00:00;80;+46.47743;-1.67240
623;ETF;30/05/2005 09:00;90;+47.14024;+1.57533
639;ETF;18/05/2005 13:00;90;+48.81643;+0.31502
643;ETF;17/06/2005 08:00;80;+45.00616;+2.65410
648;ETF;25/06/2005 00:00;80;+47.63893;+3.49286
650;ETF;04/05/2005 13:32;70;+47.26192;-1.49589
651;ETF;14/04/2005 00:00;90;+47.14772;+4.48915
652;ETF;21/02/2006 18:00;90;+48.37594;+0.88783
660;ETF;03/11/2005 11:19;30;+46.59743;+0.33714
682;ETF;13/09/2005 13:00;80;+48.02236;-2.96193
693;ETF;13/02/2006 00:00;50;+45.75192;+4.83294
695;ETF;15/04/2005 16:00;70;+43.92146;+2.21311
706;ETF;20/09/2005 15:40;50;+42.68238;+9.44668
715;ETF;25/07/2005 00:00;110;+47.87007;-3.59531
739;ETF;01/10/2005 00:00;90;+47.78566;+1.31281
740;ETF;01/09/2005 00:00;70;+47.67022;+0.97073
748;ETF;19/01/2005 14:20;110;+49.15000;+6.18399
757;ETF;09/03/2006 00:00;80;+46.32624;+6.35610
789;ETF;15/09/2005 17:40;90;+16.25425;-61.56169
798;ETF;30/03/2006 00:00;90;+48.82900;+2.47952
801;ETF;19/01/2006 09:05;90;+48.93396;+2.24145
824;ETF;15/10/2005 08:00;70;+43.28424;+5.40459
825;ETF;17/10/2005 00:00;90;+43.88208;+2.17063
837;ETF;23/08/2005 00:00;80;+48.24129;+7.47378
871;ETF;27/06/2005 00:00;50;+48.76746;+5.15287
883;ETF;03/01/2006 16:00;80;+44.48061;+1.41351
884;ETF;17/06/2005 17:00;80;+44.90230;+1.85292
932;ETF;21/02/2006 13:00;70;+45.55669;-0.55508
935;ETF;05/04/2006 16:40;70;+42.56163;+8.80249
941;ETF;19/08/2005 00:00;90;+48.37632;-4.27611
967;ETF;08/01/2006 10:17;70;+47.00845;+4.32084
976;ETF;01/08/2005 19:09;80;+46.24247;-0.52535
984;ETF;06/09/2005 17:00;70;+47.72206;+6.83214
3009;ETF;24/11/2005 10:00;70;+49.44540;+1.20050
3018;ETF;23/08/2005 00:00;70;+47.53431;+1.41633
3032;ETF;01/12/2005 00:00;50;+48.83791;+2.22399
3033;ETF;14/01/2006 00:00;70;+48.82680;+2.15161
3043;ETF;17/11/2005 00:00;50;+47.64114;+6.85237
3048;ETF;06/10/2005 00:00;70;+48.83241;+2.28062
3049;ETF;06/10/2005 00:00;50;+48.88572;+2.28803
3050;ETF;07/12/2005 00:00;50;+48.86087;+2.41399
3103;ETF;16/01/2006 00:00;50;+47.76133;-1.93972
3108;ETF;06/02/2006 06:00;80;+43.21835;+5.81183
3111;ETF;06/03/2006 14:00;80;+46.23940;+4.04019
3153;ETF;29/09/2005 00:00;90;+16.25425;-61.56124
3180;ETF;27/12/2005 08:00;50;+47.90534;+1.89729
3221;ETF;14/01/2006 00:00;50;+48.86819;+2.22461
3228;ETF;29/12/2005 00:00;70;+46.26278;-0.46651
3253;ETF;27/02/2006 13:00;90;+49.16313;+0.70935
3257;ETF;23/01/2006 00:00;80;+44.04822;+6.13947
4004;ETF;04/07/2008 00:00;90;+48.27245;+5.11446
4013;ETF;19/12/2008 00:00;80;+43.25053;+6.54954
4034;ETF;20/06/2008 00:00;80;+43.96876;+1.35777
4039;ETF;30/12/2008 00:00;70;+47.70159;-2.08541
4043;ETF;19/11/2008 00:00;80;+48.08399;-1.90940
4047;ETF;26/09/2008 00:00;80;+46.74826;+5.92218
4048;ETF;01/10/2008 00:00;90;+47.16203;+5.75994
4052;ETF;22/01/2009 00:00;80;+47.39628;-1.06771
4058;ETF;28/08/2008 00:00;80;+49.31016;+3.65053
4060;ETF;12/11/2008 00:00;90;+49.07762;+3.96495
4061;ETF;30/06/2008 00:00;50;+49.14952;+4.09565
4067;ETF;06/08/2008 00:00;80;+47.20961;+3.08513
4072;ETF;04/02/2009 00:00;80;+43.42380;-0.47130
4080;ETF;28/01/2009 00:00;50;+42.69421;+2.88989
4085;ETF;09/03/2009 00:00;70;+48.26081;+7.17282
4093;ETF;03/11/2009 00:00;80;+45.40118;+6.27494
4106;ETF;28/08/2008 00:00;130;+48.478971;+2.514839
4107;ETF;28/08/2008 00:00;130;+48.481624;+2.514423
4112;ETF;16/09/2009 00:00;110;+48.61834;+2.55414
4113;ETF;12/08/2009 00:00;110;+48.61832;+2.55419
4123;ETF;04/12/2008 00:00;80;+43.64046;+2.19168
4130;ETF;28/01/2009 00:00;90;+44.13588;+1.50614
4135;ETF;11/12/2008 00:00;70;+46.70490;-1.41620
4139;ETF;17/09/2008 00:00;90;+48.71328;+2.27738
4145;ETF;04/12/2008 00:00;50;+48.71977;+2.49999
4154;ETF;23/10/2009 00:00;70;+49.17172;+1.28544
4156;ETF;20/02/2009 00:00;80;+49.09575;+0.63922
4167;ETF;08/12/2008 00:00;90;+48.04414;+1.87414
4182;ETF;17/02/2009 00:00;90;+43.76735;+0.46961
4188;ETF;19/02/2009 00:00;80;+46.42979;+3.35836
4189;ETF;19/11/2008 00:00;90;+46.082698;+3.461319
4209;ETF;11/05/2009 00:00;50;+47.31632;+5.07145
4218;ETF;02/12/2009 00:00;50;+43.57853;+1.41002
4219;ETF;29/12/2008 00:00;80;+46.90086;+1.87875
4221;ETF;05/12/2008 00:00;90;+46.90930;+1.64325
4223;ETF;28/11/2008 00:00;90;+46.87908;+1.45739
4231;ETF;27/02/2009 00:00;50;+44.21169;+0.64731
4244;ETF;19/11/2008 00:00;90;+47.77714;-3.27432
4248;ETF;02/09/2008 00:00;90;+46.72327;-0.23804
4253;ETF;13/11/2008 00:00;80;+46.34625;+0.79308
4255;ETF;17/11/2008 00:00;80;+46.65967;+0.05697
4256;ETF;03/02/2009 00:00;70;+45.98402;+1.15898
4258;ETF;22/07/2009 00:00;80;+45.63934;+0.98550
4262;ETF;08/10/2009 00:00;70;+43.03916;+2.24323
4276;ETF;27/02/2009 00:00;70;+48.28282;+7.12821
4286;ETF;19/12/2008 00:00;80;+49.03569;-0.64535
4312;ETF;04/12/2008 00:00;80;+49.57561;-1.71302
4317;ETF;17/11/2008 00:00;90;+48.02180;+0.02107
4318;ETF;13/11/2008 00:00;90;+48.37464;+0.08881
4349;ETF;23/06/2009 00:00;80;+48.40219;-4.24803
4352;ETF;19/02/2009 00:00;110;+47.87000;-3.59516
4361;ETF;30/12/2008 00:00;80;+44.53152;+3.52577
4371;ETF;05/01/2009 00:00;70;+50.29689;+2.29008
4373;ETF;14/01/2009 00:00;80;+50.55130;+1.61793
4379;ETF;03/03/2009 00:00;90;+48.63794;+7.72771
4386;ETF;02/06/2009 00:00;70;+48.83428;+2.11230
4389;ETF;30/10/2009 00:00;50;+48.81761;+2.12223
4390;ETF;24/12/2008 00:00;30;+48.92460;+2.05320
4392;ETF;11/12/2008 00:00;50;+48.76390;+2.16450
4403;ETF;05/03/2009 00:00;50;+48.88640;+2.21060
4406;ETF;17/12/2008 00:00;50;+48.80795;+2.25882
4408;ETF;13/01/2009 00:00;50;+48.87540;+2.23860
4417;ETF;20/05/2009 00:00;50;+48.74900;+2.50880
4419;ETF;23/06/2009 00:00;50;+48.81709;+2.49814
4432;ETF;27/02/2009 00:00;80;+47.21964;-2.10975
4436;ETF;01/07/2009 00:00;50;+44.30601;+4.61321
4457;ETF;02/10/2009 00:00;80;+44.54021;+4.73060
4458;ETF;30/12/2008 00:00;110;+44.93929;+4.94321
4467;ETF;24/12/2008 00:00;80;+47.53829;-0.48993
4471;ETF;05/03/2009 00:00;90;+47.16594;-0.75342
4472;ETF;07/01/2009 00:00;50;+47.19669;-0.12506
4476;ETF;29/05/2009 00:00;90;+48.05591;+5.06607
4481;ETF;13/02/2009 00:00;70;+47.66106;+5.29262
4482;ETF;19/12/2008 00:00;90;+47.99208;-0.85165
4487;ETF;04/12/2008 00:00;130;+50.72103;+2.74688
4489;ETF;22/12/2008 00:00;90;+50.57415;+2.86406
4496;ETF;20/03/2009 00:00;90;+45.77717;+4.97613
4501;ETF;21/09/2009 00:00;30;+45.76514;+4.90365
4522;ETF;16/01/2009 00:00;90;+48.17329;+6.51265
4524;ETF;27/07/2009 00:00;80;+48.07847;+6.78879
4528;ETF;05/03/2009 00:00;90;+48.20355;+3.46817
4530;ETF;22/01/2009 00:00;90;+47.84300;+3.95500
4539;ETF;02/10/2009 00:00;70;+44.60632;+6.08086
4540;ETF;08/10/2009 00:00;90;+44.52221;+6.05059
4543;ETF;01/07/2009 00:00;80;+48.52779;-2.52985
4550;ETF;16/03/2009 00:00;50;+46.22163;+2.46890
4572;ETF;13/03/2009 00:00;50;+47.61474;+1.36279
4573;ETF;07/07/2009 00:00;90;+47.90630;+1.48771
4579;ETF;25/02/2009 00:00;90;+46.69316;+5.18964
4581;ETF;05/02/2009 00:00;80;+46.53839;+4.04349
4594;ETF;15/09/2009 00:00;70;+43.93515;+4.94792
4617;ETF;20/03/2009 00:00;80;+48.14173;+1.84875
4628;ETF;05/05/2009 00:00;50;+47.98092;+2.75456
4639;ETF;25/03/2009 00:00;50;+46.59771;+5.45883
4642;ETF;01/07/2009 00:00;50;+49.84600;+3.30120
4644;ETF;27/05/2009 00:00;90;+45.36571;+1.99313
4649;ETF;21/07/2009 00:00;80;+44.84815;+0.12568
4650;ETF;04/09/2009 00:00;80;+45.49629;+0.94784
4672;ETF;29/07/2009 00:00;90;+48.67568;-0.51992
4707;ETF;07/10/2009 00:00;70;+47.28251;-2.31011
4708;ETF;14/08/2009 00:00;80;+47.00263;-1.82915
4709;ETF;27/07/2009 00:00;80;+47.00262;-1.83036
4733;ETF;14/08/2009 00:00;50;+48.96498;+6.55004
4738;ETF;03/12/2009 00:00;80;+44.95437;+2.58573
4743;ETF;11/09/2009 00:00;90;+47.57258;+0.27859
4744;ETF;11/09/2009 00:00;80;+47.61531;+0.65914
4756;ETF;29/01/2010 00:00;90;+49.03754;+2.50757
4763;ETF;15/11/2009 00:00;80;+4.81139;-52.35380
4774;ETF;12/11/2009 00:00;50;+48.88705;+2.10030
4775;ETF;04/12/2009 00:00;90;+49.14360;+0.36219
5002;ETF;15/01/2010 00:00;70;+45.18901;+6.68507
5003;ETF;05/08/2010 00:00;70;+45.17163;+6.68451
5100;ETF;01/07/2009 00:00;70;+48.86913;+2.15811
5101;ETF;01/07/2009 00:00;70;+48.86913;+2.15812
5102;ETF;01/07/2009 00:00;70;+48.86913;+2.15813
5103;ETF;01/07/2009 00:00;70;+48.85599;+2.15601
5104;ETF;01/07/2009 00:00;70;+48.85599;+2.15602
5105;ETF;01/07/2009 00:00;70;+48.85599;+2.15603
5106;ETF;26/06/2009 06:00;70;+48.85599;+2.15604
5107;ETF;26/06/2009 06:00;70;+48.85599;+2.15605
5108;ETF;26/06/2009 06:00;70;+48.85599;+2.15606
5109;ETF;01/07/2009 00:00;70;+48.83959;+2.14521
5110;ETF;01/07/2009 00:00;70;+48.83959;+2.14522
5111;ETF;01/07/2009 00:00;70;+48.83959;+2.14523
5112;ETF;26/06/2009 06:00;70;+48.83959;+2.14524
5113;ETF;26/06/2009 06:00;70;+48.83959;+2.14525
5114;ETF;26/06/2009 06:00;70;+48.83959;+2.14526
5115;ETF;09/01/2011 00:00;70;+48.83101;+2.14801
5116;ETF;09/01/2011 00:00;70;+48.83101;+2.14802
5117;ETF;09/01/2011 06:00;70;+48.83101;+2.14803
5118;ETF;09/01/2011 06:00;70;+48.83101;+2.14804
5119;ETF;09/01/2011 00:00;70;+48.83101;+2.14805
5120;ETF;09/01/2011 06:00;70;+48.83101;+2.14807
5121;ETF;09/01/2011 06:00;70;+48.81291;+2.15921
5122;ETF;09/01/2011 06:00;70;+48.81291;+2.15922
5123;ETF;09/01/2011 06:00;70;+48.81291;+2.15923
5124;ETF;09/01/2011 06:00;70;+48.81291;+2.15924
5125;ETF;09/01/2011 06:00;70;+48.81291;+2.15925
5126;ETF;09/01/2011 06:00;70;+48.81291;+2.15926
5127;ETF;09/01/2011 06:00;70;+48.79863;+2.16321
5128;ETF;09/01/2011 06:00;70;+48.79863;+2.16322
5129;ETF;09/01/2011 06:00;70;+48.79863;+2.16323
5130;ETF;09/01/2011 06:00;70;+48.79863;+2.16324
5131;ETF;09/01/2011 06:00;70;+48.79863;+2.16325
5132;ETF;09/01/2011 06:00;70;+48.79863;+2.16326
5133;ETF;09/01/2011 06:00;70;+48.78416;+2.15621
5134;ETF;09/01/2011 06:00;70;+48.78416;+2.15622
5135;ETF;09/01/2011 06:00;70;+48.78416;+2.15623
6004;ETF;19/04/2006 00:00;50;+48.83665;+2.37842
6012;ETF;22/05/2006 00:00;70;+48.89171;+2.23885
6018;ETF;26/06/2006 00:00;110;+46.14630;+5.63320
6038;ETF;08/05/2006 00:00;80;+43.65824;+7.07415
6044;ETF;13/11/2006 00:00;90;+46.66415;+0.27807
6061;ETF;12/06/2006 00:00;90;+44.41325;+2.09555
6066;ETF;02/08/2006 00:00;90;+48.16753;-0.09736
6067;ETF;07/08/2006 00:00;80;+47.85345;-0.02991
6068;ETF;27/07/2006 00:00;90;+48.40735;+0.18193
6069;ETF;05/07/2006 00:00;90;+48.72810;+2.60300
6075;ETF;27/07/2006 08:00;90;+45.93421;+0.53397
6104;ETF;10/08/2006 00:00;80;+47.74824;+1.04097
6504;ETF;17/10/2008 00:00;80;+44.39690;+6.47924
6514;ETF;23/04/2007 00:00;50;+48.28941;+4.08516
6518;ETF;23/02/2007 00:00;90;+44.56794;+2.65380
6522;ETF;05/10/2007 00:00;110;+48.95187;-1.00797
6525;ETF;26/03/2007 00:00;90;+45.59394;+0.27010
6534;ETF;06/08/2007 00:00;70;+42.61110;+9.48231
6545;ETF;20/02/2007 00:00;80;+44.98155;+4.88148
6559;ETF;20/01/2007 00:00;80;+43.75980;+0.61974
6560;ETF;30/03/2007 00:00;90;+44.88037;-0.52507
6573;ETF;01/02/2007 00:00;80;+46.47403;+6.06450
6574;ETF;19/02/2007 00:00;90;+46.86729;+5.67538
6586;ETF;01/02/2007 00:00;80;+44.64139;+2.07925
6588;ETF;29/06/2007 00:00;80;+44.37736;+0.34103
6609;ETF;14/02/2007 00:00;70;+50.63442;+3.08575
6612;ETF;26/02/2007 00:00;90;+48.69887;+0.32917
6613;ETF;10/04/2007 00:00;90;+48.57204;+0.16915
6618;ETF;08/02/2007 00:00;80;+43.50138;-0.31953
6619;ETF;30/04/2008 00:00;80;+43.24853;-0.072138
